added_at,track_name,artists,album,track_id,spotify_url
2022-01-07T17:01:02Z,too easy (Remix) [feat. Future & Roddy Ricch],"Gunna, Future, Roddy Ricch",DS4EVER,58eOTmtMDTcTxRPXbZAvcR,https://open.spotify.com/track/58eOTmtMDTcTxRPXbZAvcR
2022-01-07T17:01:00Z,so far ahead > empire,Gunna,DS4EVER,2tPY0ufHip4dbxktOfJJDO,https://open.spotify.com/track/2tPY0ufHip4dbxktOfJJDO
2022-01-07T17:00:58Z,missing me,Gunna,DS4EVER,127SgtpqtR3n5rYHLJi1Yw,https://open.spotify.com/track/127SgtpqtR3n5rYHLJi1Yw
2022-01-07T17:00:56Z,die alone (feat. Yung Bleu),"Gunna, Chris Brown, Yung Bleu",DS4EVER,18vfufHymhqpdaoE1ApnLT,https://open.spotify.com/track/18vfufHymhqpdaoE1ApnLT
2022-01-07T17:00:54Z,life of sin (feat. Nechie),"Gunna, Nechie",DS4EVER,1x4Lh9haIoqC5EkyDXLiGo,https://open.spotify.com/track/1x4Lh9haIoqC5EkyDXLiGo
2022-01-07T17:00:53Z,flooded,Gunna,DS4EVER,2uir82NkzZ8yIT01L6UoJj,https://open.spotify.com/track/2uir82NkzZ8yIT01L6UoJj
2022-01-07T17:00:52Z,idk that bitch (feat. G Herbo),"Gunna, G Herbo",DS4EVER,5ts6i8uvQcihNqmUcxRMFk,https://open.spotify.com/track/5ts6i8uvQcihNqmUcxRMFk
2022-01-07T17:00:50Z,too easy,"Gunna, Future",DS4EVER,2Hph3X77ySNgBCIak5CMc6,https://open.spotify.com/track/2Hph3X77ySNgBCIak5CMc6
2022-01-07T17:00:49Z,25k jacket (feat. Lil Baby),"Gunna, Lil Baby",DS4EVER,0boodYr1uIpSVmGSP65Fmk,https://open.spotify.com/track/0boodYr1uIpSVmGSP65Fmk
2022-01-07T17:00:48Z,you & me,"Gunna, Chlöe",DS4EVER,4xTRiW8KxQjf6JxeyozXkZ,https://open.spotify.com/track/4xTRiW8KxQjf6JxeyozXkZ
2022-01-07T17:00:48Z,south to west,Gunna,DS4EVER,6hP9uvjkqnt8u2i9u2xhJC,https://open.spotify.com/track/6hP9uvjkqnt8u2i9u2xhJC
2022-01-07T17:00:46Z,livin wild,Gunna,DS4EVER,2Ep9xSNftebXZkSQp1yM25,https://open.spotify.com/track/2Ep9xSNftebXZkSQp1yM25
2022-01-07T17:00:44Z,alotta cake,Gunna,DS4EVER,2iCDO8ePNuCvMiMFc0FQdA,https://open.spotify.com/track/2iCDO8ePNuCvMiMFc0FQdA
2022-01-07T17:00:43Z,thought i was playing,"Gunna, 21 Savage",DS4EVER,3XLbDUB5BX2WqL2qoAsvtb,https://open.spotify.com/track/3XLbDUB5BX2WqL2qoAsvtb
2022-01-07T17:00:43Z,how you did that (feat. Kodak Black),"Gunna, Kodak Black",DS4EVER,49W1ZqawgaAwbIY3Hlrp0K,https://open.spotify.com/track/49W1ZqawgaAwbIY3Hlrp0K
2022-01-07T17:00:37Z,mop (feat. Young Thug),"Gunna, Young Thug",DS4EVER,2ZGEjmwyeZ3rpEezkZwqOP,https://open.spotify.com/track/2ZGEjmwyeZ3rpEezkZwqOP
2022-01-07T17:00:35Z,poochie gown,Gunna,DS4EVER,5UwA4sYMyaLALd3F2hUgjR,https://open.spotify.com/track/5UwA4sYMyaLALd3F2hUgjR
2022-01-07T17:00:33Z,pushin P (feat. Young Thug),"Gunna, Future, Young Thug",DS4EVER,3LnpBazWpD31QMTn6LgVGv,https://open.spotify.com/track/3LnpBazWpD31QMTn6LgVGv
2022-01-07T17:00:26Z,private island,Gunna,DS4EVER,0syVTyo71ordJjSd8cuElB,https://open.spotify.com/track/0syVTyo71ordJjSd8cuElB
2022-01-03T06:05:16Z,Run it,"Tm88, Pi’erre Bourne",Yo!88,2kIhkf9stnIr3cAWP6wn2w,https://open.spotify.com/track/2kIhkf9stnIr3cAWP6wn2w
2022-01-03T06:05:15Z,Love Scam,"Tm88, Pi’erre Bourne",Yo!88,70ypakacjlr00Y9BbdKaQP,https://open.spotify.com/track/70ypakacjlr00Y9BbdKaQP
2022-01-03T06:05:12Z,Richer Dreams (feat. Young Nudy),"Tm88, Pi’erre Bourne, Young Nudy",Yo!88,4qTipGbWVVNMnBgUqYWaXS,https://open.spotify.com/track/4qTipGbWVVNMnBgUqYWaXS
2022-01-03T06:05:10Z,Yo!Gurt,"Tm88, Pi’erre Bourne",Yo!88,14dbDu8El2HJNJbGQW5STV,https://open.spotify.com/track/14dbDu8El2HJNJbGQW5STV
2022-01-03T06:05:09Z,Block boy,"Tm88, Pi’erre Bourne",Yo!88,1QfTfWYUhtSamAGi3uQg3n,https://open.spotify.com/track/1QfTfWYUhtSamAGi3uQg3n
2022-01-03T06:05:08Z,Chit Chat (feat. Wiz Khalifa),"Tm88, Pi’erre Bourne, Wiz Khalifa",Yo!88,5ttwhsYcdjBKFMMX9FPm9G,https://open.spotify.com/track/5ttwhsYcdjBKFMMX9FPm9G
2022-01-03T06:05:05Z,HomeComing,"Tm88, Pi’erre Bourne",Yo!88,1EJ1yLyuLqQwsL2JWem0LB,https://open.spotify.com/track/1EJ1yLyuLqQwsL2JWem0LB
2022-01-03T06:05:05Z,Stunt 102,"Tm88, Pi’erre Bourne",Yo!88,4vUzVqzWrRNOrqZqyEKgeX,https://open.spotify.com/track/4vUzVqzWrRNOrqZqyEKgeX
2022-01-02T03:54:07Z,Pop Out,"Tm88, Pi’erre Bourne",Yo!88,2ApVmlRsk7mfAXsM57AJ5Y,https://open.spotify.com/track/2ApVmlRsk7mfAXsM57AJ5Y
2021-12-28T06:36:00Z,Old English,"Young Thug, A$AP Ferg, Freddie Gibbs",Old English - Single,7hcjkFjIyw8vsUOVIDlcmS,https://open.spotify.com/track/7hcjkFjIyw8vsUOVIDlcmS
2021-12-26T14:50:30Z,Meh,Playboi Carti,Whole Lotta Red,15JRvf02KKGHKgC31jrpuh,https://open.spotify.com/track/15JRvf02KKGHKgC31jrpuh
2021-12-26T14:50:20Z,JumpOutTheHouse,Playboi Carti,Whole Lotta Red,0cgD36xPIJBdKUNJRHYDgP,https://open.spotify.com/track/0cgD36xPIJBdKUNJRHYDgP
2021-12-24T22:25:47Z,ARE WE STILL FRIENDS?,"Tyler, The Creator",IGOR,5TxRUOsGeWeRl3xOML59Ai,https://open.spotify.com/track/5TxRUOsGeWeRl3xOML59Ai
2021-12-23T03:59:58Z,Free Bundy,Baby 9eno,Digital 2,3j4PgCkIXUCzpbGlUD9eWW,https://open.spotify.com/track/3j4PgCkIXUCzpbGlUD9eWW
2021-12-23T03:34:14Z,Reservoir,Lil Gray,Reservoir,6lJ6SoMwmsT02pmewn0ij1,https://open.spotify.com/track/6lJ6SoMwmsT02pmewn0ij1
2021-12-23T03:27:00Z,Scareface Sito,Slimesito,Scarface Sito,7vnlY7keoqfJRmdmmm78Ee,https://open.spotify.com/track/7vnlY7keoqfJRmdmmm78Ee
2021-12-23T03:19:10Z,Quit On Me,Baby Fifty,Stack Or Starve: D.C.,6YIpiiqmuFVogmx3wd7Cey,https://open.spotify.com/track/6YIpiiqmuFVogmx3wd7Cey
2021-12-23T03:11:19Z,Free Pint,Slimesito,Scarface Sito,38nyZdhkRwK6SqNGHtNuDs,https://open.spotify.com/track/38nyZdhkRwK6SqNGHtNuDs
2021-12-22T20:19:14Z,Athlete,Tae Dawg,Dawgprint 2,6turLd38iXYNZ7tvJwhQx4,https://open.spotify.com/track/6turLd38iXYNZ7tvJwhQx4
2021-12-22T17:28:15Z,Rock N Roll,Ken Carson,Project X,1V0jEAE4UreyX8KYxGLnLP,https://open.spotify.com/track/1V0jEAE4UreyX8KYxGLnLP
2021-12-20T23:49:17Z,Up From The Ashes,Kanye West,Donda (Deluxe),6MTtOV150uwitRZz4anI2h,https://open.spotify.com/track/6MTtOV150uwitRZz4anI2h
2021-12-17T15:59:03Z,hibachi (feat. Kodak Black & 21 Savage),"Roddy Ricch, 21 Savage, Kodak Black",LIVE LIFE FAST,7FCDmAel69bzxRkOxbh2dB,https://open.spotify.com/track/7FCDmAel69bzxRkOxbh2dB
2021-12-17T15:47:23Z,thailand,Roddy Ricch,LIVE LIFE FAST,0qHPxjC83zQYcxe39xSShx,https://open.spotify.com/track/0qHPxjC83zQYcxe39xSShx
2021-12-15T20:12:39Z,Ride,Aaron May,Ride,2qhLjL9qONvefECUVr0hwn,https://open.spotify.com/track/2qhLjL9qONvefECUVr0hwn
2021-12-14T15:40:08Z,Almost Back,LUCKI,Almost Back,176LvsOHbOXcgJgBBZ8wgs,https://open.spotify.com/track/176LvsOHbOXcgJgBBZ8wgs
2021-12-11T04:08:37Z,Only 1 (Interlude) (with Travis Scott),"Metro Boomin, Travis Scott",NOT ALL HEROES WEAR CAPES (Deluxe),4cEqoGTqPRZy76Yl3ymj3V,https://open.spotify.com/track/4cEqoGTqPRZy76Yl3ymj3V
2021-12-11T04:08:24Z,Lesbian (feat. Gunna & Young Thug),"Metro Boomin, Gunna, Young Thug",NOT ALL HEROES WEAR CAPES (Deluxe),6vG3Zv9VEA6YbJPJ6ar5Y7,https://open.spotify.com/track/6vG3Zv9VEA6YbJPJ6ar5Y7
2021-12-11T01:45:43Z,LLC (feat. Moneybagg Yo),"Money Man, Moneybagg Yo",Blockchain,15OlC497ScJt9N2BS8lOev,https://open.spotify.com/track/15OlC497ScJt9N2BS8lOev
2021-12-09T05:32:23Z,Arc'teryx,YT,Arc'teryx,1chxfk33LoVOznJiJ0WWPD,https://open.spotify.com/track/1chxfk33LoVOznJiJ0WWPD
2021-12-06T03:19:52Z,Super Gremlin,Kodak Black,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,4A8cWXxKfIL3lAyUDzXbCF,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF
2021-12-06T03:19:42Z,One Way!,Autumn!,One Way!,2659CRCrqaXCaYBMtKrdYi,https://open.spotify.com/track/2659CRCrqaXCaYBMtKrdYi
2021-11-23T00:57:46Z,Mopstick (with Kodak Black),"French Montana, Kodak Black",They Got Amnesia,2i3y5eG5Brkb96v5ZslpXS,https://open.spotify.com/track/2i3y5eG5Brkb96v5ZslpXS
2021-11-19T18:32:41Z,Switch,SahBabii,Do It For Demon,2TejlCehrz1b4ZNplxnihd,https://open.spotify.com/track/2TejlCehrz1b4ZNplxnihd
2021-11-19T17:54:44Z,Gates to the Sun (POLLEN Singles),SahBabii,Gates to the Sun (POLLEN Singles),6EG0w98d2S1u1copDAHDqP,https://open.spotify.com/track/6EG0w98d2S1u1copDAHDqP
2021-11-19T17:54:42Z,Squidrific,SahBabii,Squidtastic,0Z1CgKoZXoQYRiqyXhq9LV,https://open.spotify.com/track/0Z1CgKoZXoQYRiqyXhq9LV
2021-11-16T23:53:37Z,LETHAL,YUNGCYBERPRINCESS,LETHAL,5A6D0MCApHBiqGYUZUBNLT,https://open.spotify.com/track/5A6D0MCApHBiqGYUZUBNLT
2021-11-16T22:20:24Z,Life Of The Party (with André 3000),"Kanye West, André 3000",Donda (Deluxe),2yBb1CRq98SSWRuDSn36SZ,https://open.spotify.com/track/2yBb1CRq98SSWRuDSn36SZ
2021-11-06T00:20:37Z,No Love (with SZA),"Summer Walker, SZA",Still Over It,08SB2OtZkaliju77WYEKxk,https://open.spotify.com/track/08SB2OtZkaliju77WYEKxk
2021-11-05T16:45:48Z,Insane,Summer Walker,Still Over It,3pcxxaUxAMSfz2zgetHydD,https://open.spotify.com/track/3pcxxaUxAMSfz2zgetHydD
2021-11-05T15:12:20Z,Unloyal (with Ari Lennox),"Summer Walker, Ari Lennox",Still Over It,081Shn2hU3YxvQmGaCPegr,https://open.spotify.com/track/081Shn2hU3YxvQmGaCPegr
2021-11-05T14:57:30Z,Ambition For Cash,Key Glock,Ambition For Cash,1tkipCYkIgti8f1tqjfcWe,https://open.spotify.com/track/1tkipCYkIgti8f1tqjfcWe
2021-11-05T14:53:30Z,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,08F16baYbciTva9P4BvpiI,https://open.spotify.com/track/08F16baYbciTva9P4BvpiI
2021-11-05T14:51:12Z,ESCAPE PLAN,Travis Scott,ESCAPE PLAN / MAFIA,4R67rQNSbbsR4TdUVOIdez,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
2021-10-24T05:10:22Z,Make It Even,EST Gee,Bigger Than Life Or Death,2L5TxrNsFXE5kD2lOxjTi8,https://open.spotify.com/track/2L5TxrNsFXE5kD2lOxjTi8
2021-10-24T05:05:17Z,Price Tag,EST Gee,Bigger Than Life Or Death,6etPkNtan66RLHTjpXJ0Gv,https://open.spotify.com/track/6etPkNtan66RLHTjpXJ0Gv
2021-10-24T04:57:33Z,Waves,"Culture Jam, Gunna, Polo G",Waves,42Q71LGgYI4eBdebWn5m6D,https://open.spotify.com/track/42Q71LGgYI4eBdebWn5m6D
2021-10-24T04:49:54Z,No Thank You,"Culture Jam, BlueBucksClan",Kawhi Leonard Presents: Culture Jam (Vol. 1),20Xg1VUWj5XSSKiOVMoDVJ,https://open.spotify.com/track/20Xg1VUWj5XSSKiOVMoDVJ
2021-10-24T04:49:53Z,Everywhere You Go,"Culture Jam, Yung Bleu, NLE Choppa",Kawhi Leonard Presents: Culture Jam (Vol. 1),1it3L3tLlHiJTt2H5PkB92,https://open.spotify.com/track/1it3L3tLlHiJTt2H5PkB92
2021-10-24T04:49:52Z,Gotta Have It,"Culture Jam, Stefflon Don, Ty Dolla $ign, Wale",Kawhi Leonard Presents: Culture Jam (Vol. 1),7JpZ3X5Drb71vO0YGcAZVN,https://open.spotify.com/track/7JpZ3X5Drb71vO0YGcAZVN
2021-10-24T04:49:51Z,Thankful,"Culture Jam, Lil Uzi Vert",Kawhi Leonard Presents: Culture Jam (Vol. 1),1MnzfrEHFh4Aj9uc85Rbuc,https://open.spotify.com/track/1MnzfrEHFh4Aj9uc85Rbuc
2021-10-24T04:49:50Z,Waves,"Culture Jam, Gunna, Polo G",Kawhi Leonard Presents: Culture Jam (Vol. 1),6INWpNHjafs6xAyOZss7Gj,https://open.spotify.com/track/6INWpNHjafs6xAyOZss7Gj
2021-10-24T04:49:50Z,Bestie,"Culture Jam, A Boogie Wit da Hoodie, Capella Grey",Kawhi Leonard Presents: Culture Jam (Vol. 1),2naD77Qv8ixtr0DQFwGR4K,https://open.spotify.com/track/2naD77Qv8ixtr0DQFwGR4K
2021-10-24T04:49:49Z,Everything Different,"Culture Jam, YoungBoy Never Broke Again, Rod Wave",Kawhi Leonard Presents: Culture Jam (Vol. 1),0Se7TlTQ5sbCEr4p2HYe6i,https://open.spotify.com/track/0Se7TlTQ5sbCEr4p2HYe6i
2021-10-17T14:47:58Z,Kopy,Famousjayfendi,Kopy,1b5CBkaIyOFL3aCEyrmGiR,https://open.spotify.com/track/1b5CBkaIyOFL3aCEyrmGiR
2021-10-15T15:20:58Z,Scoliosis (with Lil Double 0),"Young Thug, Lil Double 0",Punk,5vkrDTKB9xWraHlj0EY1pf,https://open.spotify.com/track/5vkrDTKB9xWraHlj0EY1pf
2021-10-15T15:20:56Z,Faces,Young Thug,Punk,29GvhwlStyNr9BQTX4M9qx,https://open.spotify.com/track/29GvhwlStyNr9BQTX4M9qx
2021-10-15T15:20:55Z,Droppin Jewels,Young Thug,Punk,3q8Uyfo98yoEqByamJOIkJ,https://open.spotify.com/track/3q8Uyfo98yoEqByamJOIkJ
2021-10-15T15:20:53Z,Icy Hot (with Doja Cat),"Young Thug, Doja Cat",Punk,3hluYfU25k6suH9WpaRsFm,https://open.spotify.com/track/3hluYfU25k6suH9WpaRsFm
2021-10-15T15:20:51Z,Hate The Game,Young Thug,Punk,7xfueRdAGnr8pKEIhkGcc8,https://open.spotify.com/track/7xfueRdAGnr8pKEIhkGcc8
2021-10-15T15:20:50Z,Day Before (with Mac Miller),"Young Thug, Mac Miller",Punk,2eYsZ2JEq63Q0S8LQVscBm,https://open.spotify.com/track/2eYsZ2JEq63Q0S8LQVscBm
2021-10-15T15:20:49Z,"Love You More (with Nate Ruess, Gunna & Jeff Bhasker)","Young Thug, Gunna, Jeff Bhasker, Nate Ruess",Punk,4pUxYUHVKXWsgGhEhOu7R9,https://open.spotify.com/track/4pUxYUHVKXWsgGhEhOu7R9
2021-10-15T15:20:47Z,Fifth Day Dead,Young Thug,Punk,5314IYHnvVMlWPpxolaOFu,https://open.spotify.com/track/5314IYHnvVMlWPpxolaOFu
2021-10-15T15:20:46Z,Road Rage,Young Thug,Punk,4rMRWTyCqdXz4UD5RFGJoG,https://open.spotify.com/track/4rMRWTyCqdXz4UD5RFGJoG
2021-10-15T15:20:44Z,Bubbly (with Drake & Travis Scott),"Young Thug, Drake, Travis Scott",Punk,4KDNRh9Oor80z3XIxdWlui,https://open.spotify.com/track/4KDNRh9Oor80z3XIxdWlui
2021-10-15T15:20:42Z,Stupid/Asking,Young Thug,Punk,5UZxoK9vuNm5uXzIpE4nC7,https://open.spotify.com/track/5UZxoK9vuNm5uXzIpE4nC7
2021-10-15T15:20:41Z,Recognize Real (with Gunna),"Young Thug, Gunna",Punk,2wSWcyp4Z8ObUaqlNMGd5h,https://open.spotify.com/track/2wSWcyp4Z8ObUaqlNMGd5h
2021-10-15T15:20:40Z,Stressed (with J. Cole & T-Shyne),"Young Thug, J. Cole, T-Shyne",Punk,0uqsdBw9KvD8jSWmfMmMAp,https://open.spotify.com/track/0uqsdBw9KvD8jSWmfMmMAp
2021-10-15T15:20:40Z,Contagious,Young Thug,Punk,2A3rpB8ZDbBG7ecVUDIcsE,https://open.spotify.com/track/2A3rpB8ZDbBG7ecVUDIcsE
2021-10-15T15:20:39Z,Die Slow (with Strick),"Young Thug, Strick",Punk,6wuGK7wlZFjX2NYmParJwl,https://open.spotify.com/track/6wuGK7wlZFjX2NYmParJwl
2021-10-15T13:41:48Z,Insure My Wrist (with Gunna),"Young Thug, Gunna",Punk,26PSkNzsEBx1BRRB4vY4n5,https://open.spotify.com/track/26PSkNzsEBx1BRRB4vY4n5
2021-10-15T13:41:46Z,Yea Yea Yea,Young Thug,Punk,4tiWuxeSX1GbeBPt8osI6Z,https://open.spotify.com/track/4tiWuxeSX1GbeBPt8osI6Z
2021-10-15T13:41:44Z,Rich Nigga Shit (with Juice WRLD),"Young Thug, Juice WRLD",Punk,1XRzIGsdYaLi0jHeGlcHGP,https://open.spotify.com/track/1XRzIGsdYaLi0jHeGlcHGP
2021-10-15T13:41:44Z,Livin It Up (with Post Malone & A$AP Rocky),"Young Thug, A$AP Rocky, Post Malone",Punk,7zjEyeBsaw9gV0jofJLfOM,https://open.spotify.com/track/7zjEyeBsaw9gV0jofJLfOM
2021-10-15T12:51:28Z,Peepin Out The Window (with Future & Bslime),"Young Thug, Bslime, Future",Punk,03kozlqpm5twrblZia0m9j,https://open.spotify.com/track/03kozlqpm5twrblZia0m9j
2021-10-14T19:49:14Z,Goodmorning,Matty Wood$,Goodmorning,21bWEwXeHsemavgz00EvVl,https://open.spotify.com/track/21bWEwXeHsemavgz00EvVl
2021-10-14T19:18:51Z,whitegold,whiterosemoxie,whitegold,1xqLOYIMiNoCduM983ibjk,https://open.spotify.com/track/1xqLOYIMiNoCduM983ibjk
2021-10-14T19:14:53Z,NO FEAR,MAVI,NO FEAR,6iPKYbfSZgEJJ8z9zXtLTn,https://open.spotify.com/track/6iPKYbfSZgEJJ8z9zXtLTn
2021-10-14T17:55:44Z,A+ (feat. Denzel Curry),"Kenny Mason, Denzel Curry",Angelic Hoodrat: Supercut,6hDvPTT67OgU5bAgAEMcOb,https://open.spotify.com/track/6hDvPTT67OgU5bAgAEMcOb
2021-10-14T16:34:12Z,Lifetime,"femdot., Saba","Buy One, Get One Free Vol 1.",1fab70DiZzHTvijfeRAaOc,https://open.spotify.com/track/1fab70DiZzHTvijfeRAaOc
2021-10-14T16:30:56Z,Dreams,Camden Malik,Dreams,19hblKhD1XdIbuACURF9ZC,https://open.spotify.com/track/19hblKhD1XdIbuACURF9ZC
2021-10-14T16:23:32Z,Deja,"DavidTheTragic, Kapwani",how it feel,7iqGFgGiZD2qaIjQp7SMmS,https://open.spotify.com/track/7iqGFgGiZD2qaIjQp7SMmS
2021-10-14T16:23:23Z,Lying,"DavidTheTragic, Ren Haze",how it feel,1080tFOb8ogpSl3A1uOdnX,https://open.spotify.com/track/1080tFOb8ogpSl3A1uOdnX
2021-10-14T16:06:13Z,matter/marry,DavidTheTragic,how it feel,4QJsNXJnWreGe4CNNqJKEj,https://open.spotify.com/track/4QJsNXJnWreGe4CNNqJKEj
2021-10-14T16:03:20Z,how it feel,DavidTheTragic,how it feel,3r1zvkO1EsORtjqDipoXhI,https://open.spotify.com/track/3r1zvkO1EsORtjqDipoXhI
2021-10-08T13:45:59Z,Flocky Flocky (feat. Travis Scott),"Don Toliver, Travis Scott",Life of a DON,25r6MZ4Gtd76l43qnZI1DG,https://open.spotify.com/track/25r6MZ4Gtd76l43qnZI1DG
2021-10-05T18:14:57Z,Stupid,"DavidTheTragic, Kapwani",how it feel,1bBm8hyI67bxtGs73L6ubB,https://open.spotify.com/track/1bBm8hyI67bxtGs73L6ubB
2021-10-05T18:09:49Z,hell bent,DavidTheTragic,how it feel,6h6hKWMrqbXHGevmg0hP8H,https://open.spotify.com/track/6h6hKWMrqbXHGevmg0hP8H
2021-10-05T17:49:06Z,Entourage,"DavidTheTragic, Kalenbree",Entourage,0HpOshKSZKxz7dFSv7x9DU,https://open.spotify.com/track/0HpOshKSZKxz7dFSv7x9DU
2021-10-05T16:30:24Z,Money First,DavidTheTragic,Money First,5RAILq18elxEX9mz2F1lOP,https://open.spotify.com/track/5RAILq18elxEX9mz2F1lOP
2021-10-05T16:26:59Z,karma real,DavidTheTragic,how it feel,1tGGrUR5M8efm8PRmQ3TtB,https://open.spotify.com/track/1tGGrUR5M8efm8PRmQ3TtB
2021-10-05T16:24:45Z,hate,DavidTheTragic,how it feel,69CYHIt0zVbW4aDxvUKxBm,https://open.spotify.com/track/69CYHIt0zVbW4aDxvUKxBm
2021-10-05T16:23:01Z,Tweak,"DavidTheTragic, Kenny Mason",how it feel,0YJEPhOMEpWpxPiVjb8cc8,https://open.spotify.com/track/0YJEPhOMEpWpxPiVjb8cc8
2021-10-05T16:14:34Z,LORI,"DavidTheTragic, Burgundy",LORI,6CsZ8BXvX4Z7iWWYIAHZxC,https://open.spotify.com/track/6CsZ8BXvX4Z7iWWYIAHZxC
2021-10-05T16:14:33Z,Dancer,DavidTheTragic,Dancer,1n3Y4hnZ40nXGxdHOYAUeD,https://open.spotify.com/track/1n3Y4hnZ40nXGxdHOYAUeD
2021-10-05T16:11:28Z,ALL BLACK,"Mercury, DavidTheTragic",MERCTAPE,7JUGSIuyF8mSwTQFvYqe6z,https://open.spotify.com/track/7JUGSIuyF8mSwTQFvYqe6z
2021-10-05T16:07:04Z,ALLERGY,DavidTheTragic,ALLERGY,4ij3dDFQJ12gh8j7nKavh8,https://open.spotify.com/track/4ij3dDFQJ12gh8j7nKavh8
2021-10-02T19:05:09Z,lost souls (with Brent Faiyaz),"Baby Keem, Brent Faiyaz",The Melodic Blue,02rdXe0KhMe8p6ZHzYtuw0,https://open.spotify.com/track/02rdXe0KhMe8p6ZHzYtuw0
2021-09-29T17:47:47Z,Earned It,Chief Keef,Earned It,5aSTOtjXKNN45eXbHUYsCM,https://open.spotify.com/track/5aSTOtjXKNN45eXbHUYsCM
2021-09-29T04:56:45Z,HOUSTONFORNICATION,Travis Scott,ASTROWORLD,58TaFP5j5i9swOf584yon2,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
2021-09-29T04:36:09Z,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2021-09-29T04:29:48Z,"No More (feat. Travis Scott, Kodak Black & 21 Savage)","Metro Boomin, Travis Scott, Kodak Black, 21 Savage",NOT ALL HEROES WEAR CAPES (Deluxe),42k9e2hgl98IdgkXLg4pxs,https://open.spotify.com/track/42k9e2hgl98IdgkXLg4pxs
2021-09-29T04:12:52Z,Ready (feat. Gunna),"Lil Baby, Gunna",Street Gossip,4F6yN5FsFW10Ucx7cLCzBh,https://open.spotify.com/track/4F6yN5FsFW10Ucx7cLCzBh
2021-09-28T01:22:58Z,Dat Way,Tay-K,#SantanaWorld (+),5tHEX0VGkwEOpDhVxIFlcc,https://open.spotify.com/track/5tHEX0VGkwEOpDhVxIFlcc
2021-09-28T01:22:57Z,Saran Pack,Tay-K,#SantanaWorld (+),7m1cNdKABpKy0aAtsKAIGx,https://open.spotify.com/track/7m1cNdKABpKy0aAtsKAIGx
2021-09-28T01:20:56Z,Megaman,Tay-K,#SantanaWorld (+),6ikgPqC9vhkduTdIpsqYdj,https://open.spotify.com/track/6ikgPqC9vhkduTdIpsqYdj
2021-09-28T01:18:21Z,Gotta Blast (feat. Diego Money & Bandman Fari),"Tay-K, Diego Money, Bandmanfari",#SantanaWorld (+),7de1qGSxUfnKLNqncRksuk,https://open.spotify.com/track/7de1qGSxUfnKLNqncRksuk
2021-09-28T01:06:25Z,I <3 My Choppa,Tay-K,#SantanaWorld (+),0Dk9lP1YnOqssHH0oCeq9u,https://open.spotify.com/track/0Dk9lP1YnOqssHH0oCeq9u
2021-09-27T04:22:49Z,Sunflower Seeds,"Young Nudy, Pi’erre Bourne",Sli'merre,4sylKPWeCdJnAvZdflt0y5,https://open.spotify.com/track/4sylKPWeCdJnAvZdflt0y5
2021-09-26T14:48:07Z,Wicked For The Money (feat. 2FeetBino),"Young Nudy, 2FeetBino",Rich Shooter,0JYIFHCzFitXaRPAq4IUXt,https://open.spotify.com/track/0JYIFHCzFitXaRPAq4IUXt
2021-09-24T12:48:31Z,too easy,"Gunna, Future",too easy,4eL3XeuGaEoVT8ttDh3hwY,https://open.spotify.com/track/4eL3XeuGaEoVT8ttDh3hwY
2021-09-19T13:13:44Z,"Feels So Good (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)","A$AP Mob, A$AP Rocky, A$AP Ferg, A$AP NAST, A$AP Twelvyy",Cozy Tapes Vol. 2: Too Cozy,28mIIBZt0jAe8k9g52NOsX,https://open.spotify.com/track/28mIIBZt0jAe8k9g52NOsX
2021-09-19T13:10:08Z,"FYBR (First Year Being Rich) (feat. A$AP Twelvyy, A$AP Rocky, A$AP Ant, A$AP Ferg, KEY! & Playboi Carti)","A$AP Mob, A$AP Twelvyy, A$AP Rocky, A$AP ANT, A$AP Ferg, KEY!, Playboi Carti",Cozy Tapes Vol. 2: Too Cozy,1jNrotshHZUS2wj7MU6Lw9,https://open.spotify.com/track/1jNrotshHZUS2wj7MU6Lw9
2021-09-19T13:10:00Z,"Bahamas (feat. A$AP Rocky, A$AP Ferg, A$AP Twelvyy, Lil Yachty, KEY!, ScHoolboy Q & Smooky MarGielaa)","A$AP Mob, A$AP Rocky, A$AP Ferg, A$AP Twelvyy, Lil Yachty, KEY!, ScHoolboy Q, Smooky MarGielaa",Cozy Tapes Vol. 2: Too Cozy,3OTMcouJxgNYYwuLsQ4Qw6,https://open.spotify.com/track/3OTMcouJxgNYYwuLsQ4Qw6
2021-09-19T13:05:33Z,"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)","A$AP Mob, A$AP Rocky, KEY!, Gucci Mane",Cozy Tapes Vol. 2: Too Cozy,3LyNsopPP3hXf8bZBE7cDk,https://open.spotify.com/track/3LyNsopPP3hXf8bZBE7cDk
